,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.014513784162129985,0.015647099581893052,0.008442713538956127,0.011606901432888894,0.010045615750246957,0.01075295203005645,0.010843279559134816,0.008807324429997496,0.014003687276934622,0.014115646394367328,0.005496714366579961,0.009537151950899977,0.014975874993083246,0.022008504967199263,0.005636390081041232,0.005211124032768235,0.009708544890104368,0.009104236360778223,0.006519491563509362,0.009834932757843739,0.007174320415326045,0.0036150932351998173,0.007147884318353035,0.009077958900644473,0.010794236453039929,0.013310585148227213,0.015891270342302827,0.013112583705455011,0.00458716212353457,0.012371866099263827,0.011021705378970369,0.01895812000754456,0.025930593860702792,0.009426173492281665,0.01361052078665233,0.012689173203000947,0.015659127812599274,0.006875957833459579,0.013740114296521819,0.011636604970439475,0.012149641747864148,0.010139926146283488,0.00894419424561657,0.013779308397224646,0.009324011661789016,0.007429810115488283,0.008881964029194174,0.009749367494474866,0.009831923848271753,0.015565312176234462
1,0.015647099581893052,0.020002004080917162,0.01257363498446642,0.010431784819900473,0.010408807391708116,0.012985045948563362,0.011019420758492623,0.00947066342307726,0.012589475695119739,0.014279935442442085,0.007125568466514305,0.01072572183285079,0.01870788912327262,0.023837366572346103,0.004454804165122099,0.003238894256260806,0.00953694752992946,0.011567041208618796,0.009423485673786303,0.009770477995369514,0.011190294635070467,0.0031672949380912177,0.012083147139751352,0.011930185787638409,0.01274934350035846,0.015312790835770498,0.015491423501917692,0.016429256047379028,0.006861605070792829,0.014107377968081421,0.010278364873292386,0.018305329066984753,0.025804115160676468,0.013956879188191952,0.019506260221616112,0.013532029854570944,0.02372048931497878,0.004682150256531511,0.012184436072173939,0.015651414216303405,0.013017347591225291,0.013230686939296589,0.010302667992094566,0.017277210481850082,0.017408845342166537,0.015371710700428202,0.01154214466814396,0.011030290167542464,0.010264853939362694,0.013520388582589409
2,0.008442713538956127,0.012573634984466418,0.008767201972604043,0.004413142477322604,0.005434355607883987,0.007888551566750014,0.005566977761822055,0.005041389886063364,0.0053482938204906655,0.007205243172262011,0.004357038915210884,0.005970817379503279,0.011568555150829244,0.01299216015881952,0.001401017230820435,0.00032636966477746313,0.004510134122793056,0.007198857547220458,0.0063873428329138905,0.004896954486190887,0.007958044441384492,0.001301436644470994,0.008973249233868238,0.007663394144227169,0.007520443180800971,0.008685841179243927,0.007508100550493286,0.010166752588234901,0.004696318561422687,0.008083550379657118,0.004638310989174934,0.008764521650546865,0.012915716000927705,0.00962628789028412,0.01324843632406375,0.007228490979445277,0.01671726580148905,0.000916329246454952,0.005028769771149731,0.01023376996925727,0.007021290791003602,0.00841633806232973,0.005857876757739659,0.010771032562919128,0.013493494240960661,0.012337135164949907,0.0072975467487014075,0.006257087340585324,0.005387429920720634,0.005474328581054781
3,0.01160690143288889,0.010431784819900473,0.004413142477322604,0.01077785373152252,0.008112183637437273,0.007357238631493767,0.009108511321395433,0.007251415915657196,0.012931437284238467,0.011794681964635269,0.004192544392777368,0.007572830191276578,0.01021276458399395,0.01729108084327783,0.005867340076964737,0.005988393456779074,0.00875675615663374,0.0062510056299512305,0.0038283702415892805,0.008074180818303743,0.0035972550412651594,0.0033498120495782198,0.0029302061593231405,0.005808825704332327,0.007862014290354921,0.01043836779084615,0.013511169692997406,0.008968104014846927,0.002729074150499193,0.00926314962330831,0.009864922665266678,0.016227732918327287,0.021412099742572886,0.005233074014483271,0.0077580247684608476,0.010207088126756214,0.007872322081876614,0.007514552872383934,0.012913809065108584,0.007162314542466861,0.009617657237348564,0.006684979074950252,0.006981533952790398,0.009158969355192618,0.002856311811558417,0.0015481389997515438,0.0059654109801802755,0.007416319440662372,0.007948196488968986,0.014499712834455544
4,0.010045615750246957,0.010408807391708116,0.005434355607883986,0.008112183637437273,0.00736871277120302,0.007820876313266204,0.007610438499871102,0.005756952427252465,0.009911072224190184,0.010104743364905548,0.0025841273697892976,0.006112033767372819,0.010130136668777403,0.01563951635533763,0.003615338662000454,0.003497841923670161,0.006175659019778487,0.005826749938984877,0.003823540914931114,0.007532715213083816,0.004223392513155069,0.002647163406456201,0.004141544472171185,0.006043300601988092,0.007377640935751291,0.008310355139784495,0.011732182445596142,0.008758707447311952,0.002322071791819078,0.0086730927848782,0.007870816712943474,0.014033790310045155,0.019582292274700864,0.005629190612157785,0.008620439387464518,0.008872109715125592,0.010110447370888734,0.0047666303644542125,0.009543590998741854,0.007779495183755955,0.008692074644743445,0.006525046050374097,0.005625218379562631,0.009660398108149454,0.00495221618573965,0.003265952751281073,0.0055819295268601235,0.006740860986465334,0.0070944470087169476,0.01141529627332593
5,0.01075295203005645,0.012985045948563362,0.007888551566750016,0.007357238631493768,0.007820876313266204,0.009476065537423273,0.007759448899369745,0.005975314701012411,0.009073711182095674,0.010369642608546496,0.0029376117767758066,0.006586940547634145,0.012406212083000944,0.01701817036019236,0.0026616028026907575,0.0021280433043310183,0.0057260271157625825,0.007147097119316408,0.0053167108637526975,0.007882908620286937,0.006413875470677077,0.0024276494140422406,0.006898762991010349,0.007754180976614632,0.008579750427906669,0.009072030899960353,0.01185153336297681,0.010719907787039604,0.0033126971791356684,0.009844155274609188,0.0074947405684055455,0.014082346795233841,0.02037412664726628,0.008063945079174288,0.011995070734182406,0.009444806708430249,0.014942389892341375,0.0033142400942538838,0.008507684399923143,0.01022683914140684,0.009393604346829766,0.008244180265181233,0.006169170772036111,0.011991915952255013,0.009370789816089959,0.007379783983506534,0.006980044019107777,0.0075528889759149355,0.007520264355366234,0.010403553307323439
6,0.010843279559134816,0.011019420758492621,0.005566977761822053,0.009108511321395429,0.007610438499871101,0.007759448899369741,0.008245196779643122,0.006570717061115354,0.010993878900539128,0.01075539330571734,0.003805067131224692,0.007012073445654919,0.010644662459219422,0.016436807180284493,0.004536737588052728,0.004384303225299496,0.007423961045566224,0.006416731425729609,0.004342638383053224,0.0075518068744972406,0.0046085880192855335,0.0028590815147117696,0.004394195519315241,0.006325466283430139,0.007828720025771882,0.009705605036922737,0.012245233841575026,0.009305355556649169,0.002991779794818483,0.009087392150493945,0.008578754979849123,0.01464664033266355,0.01989012406487273,0.006213885257563576,0.009127722127430087,0.009514719476682336,0.010243430611735785,0.005706277587988761,0.010814322898141913,0.008034979096663,0.009105858302762912,0.0070757336980243335,0.00652079834547079,0.009795171942830675,0.0053697936149640964,0.0039377282966288505,0.006202086871829497,0.007175211897765786,0.00742743964768698,0.01233528242795354
7,0.008807324429997494,0.009470663423077258,0.005041389886063364,0.007251415915657196,0.005756952427252464,0.00597531470101241,0.006570717061115355,0.005670912870773805,0.008630372132917473,0.008374201320296183,0.004335687672435542,0.006193176299992734,0.00896368892360411,0.012952874492880864,0.0039131942431360756,0.003589526332081911,0.006536311985319571,0.005738990090985476,0.004287258857249539,0.0053896879836299256,0.004591309021640456,0.002154759102097821,0.004510602404926236,0.005446091250554392,0.006488161045013598,0.008806509291609041,0.009167436932630725,0.00794761136920704,0.0033360734013379617,0.0072981280129144335,0.006675398381661707,0.010924884157217254,0.014469719463971995,0.006057371518984555,0.008364776709507204,0.007635022189614423,0.00926659578123912,0.004536550184706829,0.008663242452267426,0.006900997575667819,0.007114179743173991,0.00631078877146177,0.005876790733219051,0.007915041820118828,0.006089047353838003,0.005296548670669506,0.005661635486779636,0.005852288791743012,0.005735971658290742,0.0092767897676191
8,0.01400368727693462,0.012589475695119735,0.005348293820490665,0.012931437284238467,0.009911072224190185,0.009073711182095668,0.010993878900539128,0.008630372132917471,0.015557842613884418,0.014301344677120837,0.004693240636553477,0.008988552088481514,0.012362364829620238,0.02100751620064992,0.00690275672344206,0.00707389885343113,0.010332475532779179,0.0074610701538045466,0.004494704159259983,0.009952817711592912,0.0042479450445909095,0.0040569139655557244,0.0034650690987223965,0.007027447110938012,0.0095061385205685,0.012327508614929383,0.01647664504349434,0.010819539879752517,0.0030888529945572165,0.011250676251950571,0.01190936591713447,0.019792602046090617,0.02629663803045993,0.006184837486247528,0.009313552165208851,0.012338690393431093,0.009571958213036457,0.008938752331388175,0.015466792485323292,0.008694279933296663,0.011697644854192174,0.008004308789683364,0.008259024211292118,0.01120827533113019,0.00327726968103313,0.001569392260260228,0.007095258457307322,0.008970070000639884,0.009673623921540938,0.0175605649618429
9,0.014115646394367324,0.014279935442442085,0.00720524317226201,0.01179468196463527,0.010104743364905548,0.010369642608546495,0.010755393305717342,0.008374201320296181,0.014301344677120839,0.014130393561421026,0.004371545366323214,0.008893228351551305,0.01386135020055755,0.02161649868675658,0.005674542228621628,0.00553126994221966,0.00933188367780517,0.008191106621315681,0.005410558017195904,0.010170806326027059,0.005781685307216447,0.0037617005814679027,0.005515194854551561,0.008215295710599632,0.01019771028596158,0.012208144412666534,0.016244280038630703,0.012061380145101759,0.0035418634906090197,0.011926129884100726,0.01121497272584168,0.019439887514159305,0.026644853574137383,0.007808012691882261,0.011703073989522424,0.012425757055458253,0.013293578054438624,0.007295894425754317,0.013964249384188781,0.010470533957090675,0.01199855490710309,0.009066560299610588,0.008224313567115633,0.012936969488202171,0.006568298004751636,0.0045069919554554475,0.007874569256017738,0.009362826129256863,0.00980438531808402,0.016232602615557937
10,0.00549671436657996,0.007125568466514306,0.004357038915210886,0.004192544392777367,0.0025841273697892984,0.0029376117767758066,0.0038050671312246927,0.004335687672435541,0.004693240636553478,0.004371545366323213,0.005664893088620948,0.005048313149572238,0.006330795980132122,0.0071347197894402045,0.0029998841133941742,0.0023275495785341077,0.005294203139003349,0.004824162313153102,0.004468252496999465,0.0015961187294726766,0.0048592276993373,0.0009514039943088698,0.005024082637415915,0.004116505638420785,0.004348676884922115,0.007689744218008715,0.0038783697294603875,0.005869972502865823,0.004226745933390971,0.004350598736585382,0.003481647379143344,0.004518886870443178,0.005028605999896309,0.0061581355437443416,0.007448232111583775,0.004544066835424514,0.007984116897903017,0.002619286866399312,0.005140877667132025,0.005174893655889872,0.0037683916385766307,0.005263647176299221,0.005046148251097785,0.004822278714722413,0.00785900261038385,0.008248223421763814,0.0050053860603745375,0.0037061556682729687,0.0028747178723162975,0.004046247818147114
11,0.009537151950899977,0.01072572183285079,0.005970817379503281,0.00757283019127658,0.00611203376737282,0.006586940547634144,0.007012073445654921,0.006193176299992733,0.008988552088481516,0.008893228351551307,0.005048313149572238,0.006843251209603421,0.010073241172402441,0.013973852449025478,0.004076496062354424,0.0036000457701996073,0.0070478708434218015,0.006516637371975255,0.005062022343606463,0.005610970346900069,0.0055358951199344,0.0022160683474379364,0.005576922263571426,0.006211207823559307,0.007183584718212703,0.009807265558390076,0.009596977796916376,0.008951776455154773,0.003997535944908092,0.007983463630614989,0.006983464579666797,0.011407707271123441,0.01512574573186661,0.007191857475593445,0.009807915538327163,0.008234124532414972,0.011029592903631837,0.004561450578494429,0.009038937984292315,0.007915694510856995,0.007647059191729783,0.007208934199227028,0.006540844337150585,0.008861027704710886,0.007781651541424734,0.00698550801694018,0.006475264524137309,0.006404970417716773,0.006121059625446093,0.009522855123524151
12,0.014975874993083239,0.01870788912327262,0.011568555150829243,0.010212764583993948,0.0101301366687774,0.01240621208300094,0.010644662459219422,0.008963688923604107,0.012362364829620238,0.013861350200557548,0.0063307959801321215,0.010073241172402438,0.0175819083427592,0.022927588665689138,0.004336160624506596,0.0033006495898316554,0.00905374160626857,0.010754266868238143,0.008574312542397959,0.009653842314910253,0.010144820026845778,0.003147289544460132,0.010889480648230488,0.011134751789607943,0.012064659345313818,0.014286775047930715,0.015211138078318953,0.015402677696028079,0.006119491638232161,0.013460027806599198,0.010068776462168121,0.018007150594430164,0.02540580708082243,0.012712936980992576,0.01795112598438944,0.012993269636215365,0.021809358240503472,0.004751979969966485,0.011930298182396482,0.014591143063794722,0.012552905688798079,0.012287130334542205,0.009623845539887998,0.016335456645405953,0.015482297790552374,0.013417941675265192,0.010681661042918988,0.010503881440762615,0.00994543042571998,0.01345608934003811
13,0.022008504967199263,0.023837366572346103,0.012992160158819517,0.017291080843277833,0.01563951635533763,0.017018170360192358,0.016436807180284493,0.012952874492880864,0.02100751620064992,0.021616498686756577,0.007134719789440204,0.013973852449025475,0.02292758866568914,0.03387161588663571,0.00789863498030945,0.007315114831471889,0.01390417973367809,0.013586622600319705,0.009539905422546017,0.015604220657179169,0.010674939510293947,0.005511137191137288,0.01073806752293606,0.013897735802086414,0.01647312189589916,0.019310886333869636,0.024640936459551593,0.019954114451453422,0.006324937960441573,0.01903805340929361,0.016687868242067184,0.029406367435663536,0.04082361607567942,0.013975719879647788,0.02063271354258758,0.01931801358823421,0.024210767354683454,0.009908481560235553,0.02036738848067273,0.01792262930319189,0.018739716640525383,0.01524092701564008,0.013026771515353745,0.021506570646847845,0.013796791211669988,0.0104851752777922,0.013184261656839067,0.014875749046996707,0.015183892058539887,0.023727045882063848
14,0.0056363900810412326,0.004454804165122099,0.0014010172308204355,0.005867340076964738,0.003615338662000455,0.002661602802690757,0.00453673758805273,0.0039131942431360756,0.006902756723442063,0.00567454222862163,0.0029998841133941747,0.0040764960623544235,0.004336160624506598,0.007898634980309452,0.0037353507529306515,0.003856987065150104,0.005190329229454291,0.0029644082402098776,0.00180705846918376,0.0033891689524905622,0.0013870318170327272,0.0017160703928166196,0.0008152243857953583,0.0023483214387183065,0.003537608329144843,0.005755512135537623,0.006301322350024467,0.00391787597138496,0.0016248697195360012,0.004106802132560401,0.005073185414740845,0.0075890493279614545,0.009295675152368166,0.002236610544457243,0.0029948549568017636,0.004906891215257097,0.0022727583567077286,0.004588368770425264,0.007145449732298191,0.002710750949867155,0.004378674215453373,0.0030062596451871197,0.0038007385051573093,0.0034678262608826226,0.0005318916267446738,0.0003192769955309908,0.002854094585916502,0.003429097285634176,0.0036486292102241875,0.007446704203303102
15,0.005211124032768234,0.0032388942562608064,0.0003263696647774629,0.005988393456779074,0.0034978419236701614,0.0021280433043310175,0.004384303225299497,0.003589526332081911,0.00707389885343113,0.005531269942219659,0.0023275495785341073,0.0036000457701996073,0.003300649589831656,0.007315114831471888,0.003856987065150104,0.004189868757318229,0.004990848263203302,0.0022241572790388394,0.0009604026533479636,0.003430430253633242,0.00028336864081668497,0.0017964324346591376,-0.0004978031147590439,0.0015742350717246009,0.0029641441895834502,0.004971235824876574,0.006339426404682339,0.0029775363566802073,0.0009028416086965848,0.0036028687667558055,0.005143558863201545,0.007679882182004834,0.009337033475486187,0.0009626326243924812,0.0013962862409828728,0.004585380644632567,0.00020067988298426865,0.004971924898319192,0.007311484646073802,0.0016487173734096943,0.004099064326452437,0.0021148933203437342,0.0032795048503107536,0.002572319577928748,-0.0016268519912014058,-0.0018634129359898477,0.002055469310227568,0.003030920524478138,0.0034925295775240697,0.007821350228742713
16,0.009708544890104368,0.00953694752992946,0.004510134122793056,0.008756756156633742,0.006175659019778487,0.0057260271157625825,0.007423961045566226,0.00653631198531957,0.01033247553277918,0.00933188367780517,0.005294203139003349,0.007047870843421801,0.00905374160626857,0.01390417973367809,0.005190329229454292,0.004990848263203302,0.008016647970196982,0.0060157403621422965,0.004333966113763506,0.005682480103078353,0.0042909313117198995,0.002547560713009381,0.0038874638362346274,0.005346571686516916,0.006786060189204776,0.01005829962431864,0.010161818442489347,0.00810736307023467,0.003608937113756528,0.007649775040633418,0.007799066129934063,0.012149415455522408,0.01547709903331188,0.005896494883330805,0.007950141122264193,0.008402464855010495,0.008088642349868162,0.006079844899531461,0.010567106088088826,0.006595986946837118,0.007644569877319398,0.006443714035377138,0.006675272110236362,0.007662440971201278,0.00500846074036639,0.004437752815979758,0.0059190575156223965,0.0062503971666054555,0.006220857314277998,0.011000151160978855
17,0.009104236360778223,0.011567041208618796,0.0071988575472204585,0.006251005629951231,0.005826749938984878,0.007147097119316408,0.006416731425729611,0.005738990090985476,0.007461070153804547,0.008191106621315683,0.004824162313153102,0.006516637371975255,0.010754266868238145,0.013586622600319707,0.0029644082402098767,0.00222415727903884,0.0060157403621422965,0.006849792820054633,0.005673060268937025,0.005295138535623598,0.006617568695384223,0.0018282495321629106,0.007075994160753276,0.006860811593496997,0.007355637481769728,0.009402723993464453,0.008709505923090534,0.009513190734550363,0.004345397010889173,0.00804873945363721,0.005999141951265673,0.010282880002237187,0.014166836414438925,0.008291038319451912,0.011340079450480798,0.007830662539861054,0.01351901691595095,0.0030257898056517026,0.007362213403940028,0.008941093372796709,0.007394871619710658,0.007768736214192912,0.006297105624401153,0.00969887828232511,0.010303561059162771,0.009367593352540941,0.00687179898834865,0.0063643607195569525,0.005817449816813497,0.007805227990822272
18,0.006519491563509363,0.009423485673786303,0.0063873428329138905,0.003828370241589282,0.003823540914931115,0.005316710863752697,0.004342638383053226,0.004287258857249539,0.004494704159259985,0.005410558017195905,0.004468252496999464,0.005062022343606463,0.008574312542397957,0.009539905422546017,0.0018070584691837598,0.0009604026533479642,0.004333966113763506,0.005673060268937024,0.005134059282889753,0.0031545020832438445,0.006147924606936232,0.0010179364576743586,0.006778692504186671,0.005666868193161307,0.005641643608232751,0.00750487670698427,0.0053603622739403205,0.007651681623301342,0.004133530337727354,0.005927431524838216,0.003697651830549209,0.006246406031884199,0.008628731653827692,0.007528070278822673,0.009961532418321362,0.005515767556584368,0.012065693430400768,0.001368765791799107,0.00448959264632214,0.007455395705696735,0.005117800748503381,0.00650027169670215,0.00500930307874907,0.007582351209951199,0.010335165333005058,0.009870800326135827,0.005800816318596331,0.004712424491804769,0.00391085465681026,0.004291669192604751
19,0.009834932757843739,0.009770477995369514,0.004896954486190887,0.008074180818303744,0.007532715213083816,0.007882908620286936,0.007551806874497242,0.0053896879836299256,0.009952817711592916,0.010170806326027059,0.001596118729472677,0.005610970346900069,0.009653842314910257,0.015604220657179169,0.0033891689524905622,0.003430430253633243,0.005682480103078353,0.005295138535623599,0.003154502083243845,0.007934181986480457,0.00346888058591231,0.002723712904054943,0.00330925490636254,0.005664402744871734,0.007114688253408846,0.007442790158720226,0.012080182116469338,0.008261197104225826,0.0015820144773040384,0.008543819490949163,0.007940173033633638,0.01448179285407447,0.0204419353908252,0.004721490140128684,0.007682085372164454,0.008756594862107657,0.009121370919206093,0.0047702607696366575,0.009462328285567279,0.007304218044215946,0.008719080161515564,0.005945589974015976,0.005070831329160682,0.009460631152238429,0.0034882154912672706,0.0015632949294968697,0.004981336520373363,0.006575633028612712,0.007168871317528829,0.011761530141476018
20,0.007174320415326044,0.011190294635070465,0.00795804444138449,0.0035972550412651594,0.004223392513155068,0.006413875470677075,0.004608588019285534,0.004591309021640455,0.0042479450445909095,0.005781685307216447,0.0048592276993373,0.0055358951199344,0.010144820026845778,0.010674939510293947,0.0013870318170327264,0.00028336864081668573,0.0042909313117198995,0.0066175686953842214,0.00614792460693623,0.0034688805859123093,0.007572709901338638,0.0009454813685146336,0.008529240921609742,0.00681416101886771,0.006519172910291637,0.00823931486170464,0.005649186561006444,0.00901741624491297,0.004841383221388889,0.006799198214633548,0.0036584337632502907,0.006534879385456614,0.009404614041493448,0.00914254867499755,0.012174683347863256,0.006055438128043452,0.015135304651523273,0.0006650058124549939,0.004139981277352928,0.009067655861366182,0.005706110096004884,0.007690417082905381,0.005517864436784737,0.009135625497057797,0.013119490140604307,0.012478265772999497,0.006792568136220967,0.005343839427115969,0.004301811578923714,0.003940590504925089
21,0.0036150932351998173,0.003167294938091218,0.0013014366444709941,0.0033498120495782198,0.0026471634064562004,0.0024276494140422406,0.00285908151471177,0.002154759102097821,0.004056913965555725,0.0037617005814679027,0.0009514039943088699,0.002216068347437936,0.003147289544460133,0.005511137191137287,0.0017160703928166194,0.0017964324346591376,0.002547560713009381,0.0018282495321629104,0.0010179364576743581,0.002723712904054943,0.0009454813685146335,0.0010766859266491448,0.0007320692351080002,0.0017679726920323776,0.0024367597794280912,0.002990184442822874,0.004407395152272957,0.00273066106117266,0.0006183776436039194,0.0029301303011320286,0.0031225172771935502,0.0053007355168021245,0.007135613384986146,0.0014134111639943923,0.0022443169075184346,0.0032041686205921426,0.0023318015212910894,0.002302065294227966,0.003993169813907204,0.0021932807013663,0.0030805804922613583,0.001965911553217979,0.0020118179209027667,0.00292632765671667,0.0005412945376573741,1.9464290327511173e-05,0.0017147457212996744,0.0023154728542909802,0.0025588286254490714,0.004663299843971046
22,0.007147884318353037,0.012083147139751352,0.008973249233868238,0.0029302061593231405,0.004141544472171185,0.0068987629910103486,0.004394195519315241,0.004510602404926235,0.0034650690987223978,0.005515194854551562,0.005024082637415915,0.005576922263571425,0.010889480648230487,0.010738067522936056,0.0008152243857953581,-0.0004978031147590435,0.0038874638362346274,0.007075994160753275,0.006778692504186671,0.0033092549063625386,0.008529240921609744,0.0007320692351079998,0.009766896304581446,0.007436029324837027,0.006835997995521144,0.008368357974480508,0.005223854637780519,0.009666287227714638,0.005296545946856247,0.007038790817866383,0.0031711393657390214,0.005978087562294473,0.008950756979259598,0.010176621800638398,0.013545889957848467,0.006000481198029812,0.017149990448644795,-0.0002109595338808655,0.0032882205869624523,0.009983898286210739,0.005705833015509,0.008317077272869988,0.005615599584895832,0.009898134518055999,0.015179867525699655,0.01448064045994685,0.007304111987967057,0.005489436012605411,0.004226493016135659,0.00298765586215078
23,0.009077958900644473,0.01193018578763841,0.007663394144227169,0.005808825704332328,0.006043300601988093,0.007754180976614632,0.0063254662834301405,0.005446091250554392,0.007027447110938014,0.008215295710599634,0.004116505638420787,0.006211207823559307,0.011134751789607945,0.013897735802086416,0.002348321438718307,0.001574235071724602,0.005346571686516916,0.006860811593496997,0.0056668681931613075,0.005664402744871734,0.006814161018867711,0.0017679726920323774,0.0074360293248370265,0.007150773403875467,0.007519896502368638,0.008880278097082377,0.008885933624648172,0.009768861945650513,0.004100127830476243,0.008293295679196911,0.0058000411488690895,0.010482426729471014,0.01492779943388585,0.008440070389782903,0.011799078304564723,0.007844811485361798,0.014498392835023686,0.0023843194736107845,0.006752860400220333,0.009422498696086622,0.007580348949681615,0.007890255338278243,0.005981880833110014,0.010335688482544533,0.010795929302538925,0.009564272344576151,0.0068603465665333235,0.006461868424370127,0.005953358789923142,0.00753256481888579
